ID,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT_W_CITY,APPL_DATETIME,DATE_BIRTH,age,age_category
104051,0,Cash loans,M,Y,Y,157500.0,1311066.0,63072.0,1206000.0,Higher education,House / apartment,6.305,3,2018-07-08 7:56:03,1952-03-31,71,Above_Sixty
192403,0,Cash loans,M,N,N,112500.0,900000.0,26316.0,900000.0,Secondary / secondary special,House / apartment,6.305,3,2017-10-22 3:24:11,1988-04-01,35,Thirty
72446,0,Cash loans,M,N,N,135000.0,270126.0,13923.0,193500.0,Secondary / secondary special,Rented apartment,2.134,3,2018-12-13 12:00:59,1955-02-08,68,Above_Sixty
79814,0,Cash loans,F,N,N,225000.0,247275.0,19953.0,225000.0,Secondary / secondary special,House / apartment,18.029,3,2017-06-06 22:57:22,1955-01-29,68,Above_Sixty
51818,0,Cash loans,F,N,Y,157500.0,1258650.0,53325.0,1125000.0,Higher education,House / apartment,3.069,3,2018-02-20 15:03:01,1953-12-09,70,Above_Sixty
67860,0,Cash loans,F,N,Y,45000.0,117162.0,11718.0,103500.0,Secondary / secondary special,House / apartment,10.556,3,2018-09-04 4:22:15,1968-09-18,55,Fifty
75634,1,Cash loans,F,N,N,67500.0,244584.0,16051.5,193500.0,Secondary / secondary special,With parents,2.042,3,2018-12-25 22:28:04,1997-06-11,26,Twenty
110384,0,Cash loans,M,Y,Y,135000.0,285453.0,14571.0,193500.0,Higher education,House / apartment,105,3,2018-06-03 0:52:45,1961-06-29,62,Above_Sixty
91418,1,Cash loans,F,N,Y,225000.0,398016.0,31576.5,360000.0,Secondary / secondary special,House / apartment,20.246,3,2017-04-13 7:15:02,1990-11-01,33,Thirty
94076,0,Cash loans,M,Y,Y,117000.0,315000.0,14814.0,315000.0,Secondary / secondary special,House / apartment,18.209,3,2017-11-21 12:55:36,1972-12-01,51,Fifty
49450,1,Cash loans,F,N,Y,112500.0,614475.0,28773.0,432000.0,Secondary / secondary special,House / apartment,18.029,3,2018-06-25 3:53:20,1990-12-19,33,Thirty
147182,0,Cash loans,F,N,Y,90000.0,500211.0,48861.0,463500.0,Secondary / secondary special,Municipal apartment,18.029,3,2018-06-10 19:39:42,1954-04-16,69,Above_Sixty
120859,0,Cash loans,M,Y,Y,180000.0,1127074.5,37377.0,922500.0,Secondary / secondary special,House / apartment,18.029,3,2017-06-19 6:53:44,1987-07-31,36,Thirty
117820,0,Cash loans,F,N,Y,112500.0,808650.0,26217.0,675000.0,Lower secondary,House / apartment,20.246,3,2017-11-30 17:30:18,1988-02-19,35,Thirty
153161,0,Cash loans,F,N,Y,112500.0,73944.0,3726.0,58500.0,Secondary / secondary special,House / apartment,6.305,3,2018-10-28 13:53:17,1961-10-23,62,Above_Sixty
48662,0,Cash loans,M,N,Y,157500.0,400500.0,31122.0,400500.0,Secondary / secondary special,House / apartment,20.713,3,2018-08-14 19:22:57,1965-12-05,58,Fifty
195043,0,Cash loans,F,N,Y,90000.0,91647.0,8532.0,76500.0,Secondary / secondary special,House / apartment,8.068,3,2018-08-06 21:17:57,1975-08-03,48,Fourty
168204,0,Cash loans,M,Y,Y,360000.0,755190.0,56592.0,675000.0,Higher education,House / apartment,7.305,3,2017-07-11 20:29:14,1962-04-23,61,Above_Sixty
66512,0,Cash loans,F,N,N,112500.0,417024.0,20191.5,360000.0,Secondary / secondary special,House / apartment,20.713,3,2018-11-28 18:55:26,1986-04-01,37,Thirty
145210,0,Cash loans,F,N,Y,58500.0,585000.0,17235.0,585000.0,Higher education,House / apartment,18.209,3,2017-10-11 23:10:55,1955-11-17,68,Above_Sixty
86138,1,Cash loans,M,N,Y,153000.0,545040.0,26640.0,450000.0,Secondary / secondary special,With parents,2.042,3,2017-11-05 18:05:53,1965-06-08,58,Fifty
117356,0,Cash loans,F,N,Y,90000.0,254700.0,20250.0,225000.0,Higher education,House / apartment,3.122,3,2018-07-24 18:56:09,1953-10-16,70,Above_Sixty
193399,0,Cash loans,F,N,Y,247500.0,848745.0,37516.5,675000.0,Secondary / secondary special,House / apartment,7.305,3,2018-02-03 12:05:40,1956-12-01,67,Above_Sixty
58742,0,Cash loans,F,Y,Y,315000.0,986782.5,39262.5,882000.0,Higher education,House / apartment,20.713,3,2017-05-26 14:58:23,1962-02-18,61,Above_Sixty
107613,0,Cash loans,F,N,Y,180000.0,296280.0,18126.0,225000.0,Secondary / secondary special,House / apartment,2.042,3,2018-01-26 2:27:35,1984-08-16,39,Thirty
97291,0,Cash loans,F,N,Y,157500.0,808650.0,23773.5,675000.0,Secondary / secondary special,Municipal apartment,20.713,3,2017-06-05 10:02:56,1988-10-24,35,Thirty
55327,0,Cash loans,M,Y,N,225000.0,450000.0,22977.0,450000.0,Secondary / secondary special,House / apartment,20.246,3,2017-01-23 10:08:23,1974-07-20,49,Fourty
63555,0,Cash loans,F,Y,N,292500.0,252531.0,26644.5,234000.0,Secondary / secondary special,Municipal apartment,5.002,3,2018-06-11 19:26:16,1954-07-29,69,Above_Sixty
140860,0,Cash loans,F,N,Y,135000.0,1227901.5,46768.5,1129500.0,Secondary / secondary special,House / apartment,20.246,3,2017-12-09 15:52:10,1954-01-13,69,Above_Sixty
84450,0,Cash loans,M,Y,N,157500.0,587619.0,18954.0,490500.0,Secondary / secondary special,House / apartment,20.713,3,2018-09-07 1:20:28,1989-10-15,34,Thirty
128905,0,Cash loans,F,N,Y,105750.0,835380.0,33259.5,675000.0,Secondary / secondary special,House / apartment,7.305,3,2017-06-29 12:28:34,1950-06-06,73,Above_Sixty
146922,0,Cash loans,F,N,Y,135000.0,198000.0,10872.0,198000.0,Secondary / secondary special,House / apartment,18.209,3,2018-06-04 17:02:56,1990-06-07,33,Thirty
194572,0,Cash loans,M,N,Y,211500.0,284400.0,19134.0,225000.0,Secondary / secondary special,House / apartment,20.246,3,2018-07-05 0:46:09,1986-07-06,37,Thirty
196926,0,Cash loans,F,Y,Y,126000.0,547344.0,19791.0,472500.0,Higher education,House / apartment,105,3,2018-07-09 9:19:21,1952-02-26,71,Above_Sixty
176175,0,Cash loans,F,N,Y,135000.0,269550.0,12001.5,225000.0,Secondary / secondary special,House / apartment,6.852,3,2017-09-30 7:11:57,1956-12-03,67,Above_Sixty
156139,1,Cash loans,F,N,N,112500.0,238500.0,12937.5,238500.0,Incomplete higher,Municipal apartment,6.305,3,2017-04-18 18:28:36,1982-01-08,41,Fourty
117509,0,Cash loans,M,Y,Y,135000.0,585000.0,37516.5,585000.0,Higher education,House / apartment,3.069,3,2017-02-15 19:30:32,1993-06-06,30,Twenty
81819,0,Cash loans,F,Y,N,135000.0,1125000.0,36292.5,1125000.0,Secondary / secondary special,House / apartment,1.333,3,2017-03-11 4:17:18,1953-02-20,70,Above_Sixty
71288,0,Cash loans,M,Y,Y,202500.0,152820.0,18135.0,135000.0,Incomplete higher,With parents,10.556,3,2017-12-31 22:50:29,1951-12-22,72,Above_Sixty
65448,0,Cash loans,F,N,Y,112500.0,781695.0,22986.0,652500.0,Secondary / secondary special,House / apartment,20.246,3,2017-08-06 17:52:49,1959-09-16,64,Above_Sixty
148702,0,Cash loans,M,N,Y,135000.0,225000.0,22383.0,225000.0,Lower secondary,House / apartment,18.209,3,2018-06-26 22:05:53,1963-12-08,60,Fifty
103044,0,Cash loans,F,N,N,67500.0,454500.0,18153.0,454500.0,Secondary / secondary special,House / apartment,7.305,3,2018-11-08 23:09:03,1951-03-26,72,Above_Sixty
51126,0,Cash loans,F,N,N,180000.0,284256.0,26433.0,270000.0,Secondary / secondary special,House / apartment,2.042,3,2017-04-30 23:46:10,1994-04-16,29,Twenty
117842,1,Cash loans,M,N,Y,76500.0,339241.5,15943.5,238500.0,Secondary / secondary special,House / apartment,105,3,2018-05-02 8:47:31,1962-08-02,61,Above_Sixty
190735,0,Cash loans,M,N,Y,540000.0,1267038.0,50377.5,1165500.0,Higher education,House / apartment,7.305,3,2017-02-28 15:04:52,1984-03-25,39,Thirty
138228,0,Cash loans,F,N,Y,81000.0,158301.0,16758.0,148500.0,Secondary / secondary special,House / apartment,6.296,3,2018-03-22 4:58:02,1990-06-21,33,Thirty
108673,0,Cash loans,M,Y,Y,157500.0,302076.0,22716.0,270000.0,Higher education,House / apartment,18.029,3,2018-10-05 6:08:43,1961-02-28,62,Above_Sixty
153360,0,Cash loans,M,Y,Y,112500.0,364896.0,13522.5,315000.0,Secondary / secondary special,House / apartment,18.029,3,2018-05-17 11:06:08,1976-07-15,47,Fourty
131082,0,Cash loans,F,Y,Y,67500.0,454500.0,20151.0,454500.0,Secondary / secondary special,House / apartment,6.296,3,2018-08-09 8:17:48,1984-03-16,39,Thirty
158769,0,Cash loans,F,N,N,67500.0,553500.0,21213.0,553500.0,Secondary / secondary special,House / apartment,18.209,3,2018-04-21 6:58:36,1993-12-03,30,Twenty
157307,0,Cash loans,F,N,Y,67500.0,284400.0,10849.5,225000.0,Secondary / secondary special,House / apartment,20.246,3,2018-02-06 10:06:25,1984-07-10,39,Thirty
78875,0,Cash loans,F,N,Y,225000.0,816660.0,30132.0,585000.0,Secondary / secondary special,House / apartment,18.029,3,2018-04-28 15:15:52,1959-05-22,64,Above_Sixty
140514,0,Cash loans,F,N,Y,126000.0,584766.0,28260.0,472500.0,Secondary / secondary special,House / apartment,20.246,3,2018-01-02 0:33:28,1954-02-28,69,Above_Sixty
94698,0,Cash loans,F,N,N,225000.0,1528200.0,53248.5,1350000.0,Higher education,House / apartment,8.068,3,2017-09-16 1:42:54,1981-05-10,42,Fourty
79587,0,Cash loans,F,N,Y,90000.0,193572.0,11241.0,171000.0,Higher education,House / apartment,3.122,3,2018-08-14 15:56:39,1959-04-23,64,Above_Sixty
130056,0,Cash loans,M,Y,Y,155250.0,432567.0,20938.5,328500.0,Secondary / secondary special,House / apartment,20.713,3,2018-07-11 11:41:39,1958-04-10,65,Above_Sixty
75748,1,Cash loans,M,Y,Y,157500.0,604683.0,29218.5,522000.0,Secondary / secondary special,House / apartment,20.246,3,2017-10-14 12:17:29,1956-06-09,67,Above_Sixty
79747,0,Cash loans,F,N,Y,108000.0,508495.5,20164.5,454500.0,Secondary / secondary special,House / apartment,20.713,3,2018-01-10 12:32:25,1964-06-21,59,Fifty
136867,0,Cash loans,F,N,Y,234000.0,1223010.0,54688.5,1125000.0,Secondary / secondary special,House / apartment,20.713,3,2017-01-18 13:32:40,1992-02-06,31,Thirty
73251,0,Cash loans,F,N,Y,126000.0,808650.0,23773.5,675000.0,Higher education,House / apartment,6.296,3,2018-01-29 16:28:41,1981-12-26,42,Fourty
134067,0,Cash loans,F,N,Y,135000.0,450000.0,22018.5,450000.0,Secondary / secondary special,House / apartment,18.209,3,2017-01-24 0:22:55,1950-10-07,73,Above_Sixty
146537,0,Cash loans,F,Y,N,180000.0,675000.0,19867.5,675000.0,Higher education,House / apartment,6.305,3,2017-05-21 8:35:55,1988-05-12,35,Thirty
178094,1,Cash loans,M,N,Y,112500.0,161730.0,8397.0,135000.0,Secondary / secondary special,House / apartment,6.852,3,2017-08-01 11:44:23,1982-03-21,41,Fourty
191483,0,Cash loans,F,N,Y,112500.0,787131.0,26014.5,679500.0,Secondary / secondary special,House / apartment,105,3,2017-06-29 0:34:45,1966-06-29,57,Fifty
99839,0,Cash loans,M,Y,N,225000.0,1516500.0,47614.5,1516500.0,Higher education,House / apartment,6.296,3,2018-07-23 18:19:39,1994-09-13,29,Twenty
61103,0,Cash loans,F,N,Y,90000.0,254700.0,14751.0,225000.0,Incomplete higher,House / apartment,6.852,3,2017-11-08 13:50:35,1970-12-15,53,Fifty
77113,0,Cash loans,F,N,N,135000.0,269550.0,19300.5,225000.0,Higher education,With parents,2.134,3,2018-12-06 23:23:55,1964-03-30,59,Fifty
129301,0,Cash loans,M,N,Y,99000.0,391500.0,20119.5,391500.0,Higher education,House / apartment,6.296,3,2017-06-25 11:36:06,1977-07-24,46,Fourty
160493,1,Cash loans,M,Y,Y,135000.0,341280.0,22936.5,270000.0,Secondary / secondary special,House / apartment,5.002,3,2017-10-25 19:21:28,1952-06-18,71,Above_Sixty
71469,0,Cash loans,F,N,Y,225000.0,679896.0,36351.0,630000.0,Higher education,House / apartment,8.068,3,2018-05-29 15:02:11,1966-12-29,57,Fifty
65941,0,Cash loans,M,Y,N,117000.0,101880.0,10053.0,90000.0,Secondary / secondary special,House / apartment,20.713,3,2017-08-19 13:13:45,1953-04-17,70,Above_Sixty
157956,0,Cash loans,F,N,Y,180000.0,225000.0,24363.0,225000.0,Higher education,House / apartment,18.209,3,2017-03-11 19:02:18,1962-01-12,61,Above_Sixty
107311,0,Cash loans,M,N,Y,112500.0,225000.0,16371.0,225000.0,Higher education,House / apartment,105,3,2018-04-16 10:41:27,1955-07-18,68,Above_Sixty
71514,1,Cash loans,F,N,Y,157500.0,1152823.5,41539.5,931500.0,Secondary / secondary special,House / apartment,18.029,3,2017-12-30 11:41:13,1950-11-08,73,Above_Sixty
109135,0,Cash loans,F,N,N,81000.0,1024290.0,29947.5,855000.0,Secondary / secondary special,House / apartment,8.068,3,2018-11-13 7:04:08,1961-07-21,62,Above_Sixty
120543,0,Cash loans,M,Y,N,135000.0,1762110.0,48456.0,1575000.0,Secondary / secondary special,House / apartment,20.246,3,2017-02-23 18:28:29,1966-02-01,57,Fifty
73541,0,Cash loans,F,Y,Y,225000.0,1125000.0,36292.5,1125000.0,Higher education,House / apartment,18.209,3,2018-10-20 19:03:02,1975-11-08,48,Fourty
188135,0,Cash loans,F,N,N,85500.0,634482.0,17577.0,454500.0,Higher education,House / apartment,7.305,3,2018-03-25 13:43:13,1965-04-06,58,Fifty
137169,0,Cash loans,F,Y,N,103810.5,942300.0,27135.0,675000.0,Higher education,House / apartment,18.209,3,2018-08-11 16:57:08,1994-05-23,29,Twenty
70238,0,Cash loans,F,N,N,139500.0,284400.0,19134.0,225000.0,Higher education,House / apartment,3.069,3,2018-02-23 12:33:58,1954-03-01,69,Above_Sixty
116271,1,Cash loans,M,N,N,121500.0,562932.0,30667.5,427500.0,Secondary / secondary special,House / apartment,2.134,3,2017-12-02 20:36:02,1989-02-21,34,Thirty
128860,0,Cash loans,F,N,Y,157500.0,360000.0,21883.5,360000.0,Secondary / secondary special,House / apartment,18.209,3,2018-09-21 16:54:19,1956-06-05,67,Above_Sixty
170991,0,Cash loans,M,N,Y,99000.0,448299.0,24448.5,387000.0,Secondary / secondary special,House / apartment,20.246,3,2018-05-27 5:12:10,1996-09-26,27,Twenty
86433,0,Cash loans,F,Y,Y,90000.0,73944.0,4374.0,58500.0,Secondary / secondary special,House / apartment,6.852,3,2018-07-25 20:35:09,1965-09-22,58,Fifty
86880,1,Cash loans,M,Y,Y,135000.0,381528.0,25627.5,315000.0,Secondary / secondary special,House / apartment,105,3,2017-10-18 16:22:35,1996-07-25,27,Twenty
87345,0,Cash loans,M,Y,Y,270000.0,900000.0,29164.5,900000.0,Secondary / secondary special,House / apartment,18.209,3,2018-03-04 1:52:56,1973-09-03,50,Fourty
133079,0,Cash loans,M,N,Y,135000.0,900000.0,26316.0,900000.0,Higher education,House / apartment,18.029,3,2018-10-04 3:42:23,1950-11-28,73,Above_Sixty
142062,0,Cash loans,F,N,Y,180000.0,755190.0,32125.5,675000.0,Secondary / secondary special,House / apartment,1.333,3,2018-02-19 3:38:48,1962-09-30,61,Above_Sixty
177805,0,Cash loans,F,N,N,157500.0,797868.0,25735.5,666000.0,Secondary / secondary special,House / apartment,105,3,2017-06-04 1:24:17,1967-12-31,56,Fifty
85215,1,Cash loans,M,N,N,90000.0,184500.0,21892.5,184500.0,Secondary / secondary special,With parents,20.246,3,2018-03-10 6:24:39,1986-07-29,37,Thirty
178185,0,Cash loans,F,N,Y,103500.0,817560.0,29493.0,675000.0,Higher education,House / apartment,105,3,2018-02-16 12:45:58,1983-11-24,40,Thirty
135065,0,Cash loans,F,N,Y,121500.0,165915.0,11218.5,126000.0,Secondary / secondary special,House / apartment,20.713,3,2017-08-01 17:11:39,1991-02-25,32,Thirty
46984,0,Cash loans,F,N,N,90000.0,904500.0,29308.5,904500.0,Secondary / secondary special,With parents,7.305,3,2018-05-20 5:05:03,1960-05-19,63,Above_Sixty
100757,1,Cash loans,M,Y,Y,225000.0,420718.5,28588.5,319500.0,Secondary / secondary special,House / apartment,6.305,3,2018-05-28 12:40:07,1993-02-07,30,Twenty
164142,0,Cash loans,F,Y,Y,90000.0,53910.0,2412.0,45000.0,Secondary / secondary special,House / apartment,10.556,3,2018-04-21 8:58:48,1995-08-22,28,Twenty
117071,0,Cash loans,F,Y,Y,85500.0,675000.0,21775.5,675000.0,Higher education,House / apartment,2.042,3,2017-01-01 5:03:22,1965-11-19,58,Fifty
77881,0,Cash loans,M,N,Y,90000.0,646389.0,26082.0,558000.0,Secondary / secondary special,House / apartment,20.246,3,2017-02-04 3:44:23,1961-06-30,62,Above_Sixty
141160,1,Cash loans,F,N,Y,202500.0,586633.5,35577.0,445500.0,Secondary / secondary special,House / apartment,6.305,3,2018-01-17 20:28:09,1955-04-04,68,Above_Sixty
82449,1,Cash loans,M,N,Y,135000.0,450000.0,22018.5,450000.0,Secondary / secondary special,House / apartment,20.246,3,2018-04-05 1:17:19,1951-06-06,72,Above_Sixty
166851,0,Cash loans,F,N,Y,112500.0,365175.0,20520.0,301500.0,Secondary / secondary special,House / apartment,20.246,3,2017-08-29 18:00:01,1959-12-17,64,Above_Sixty
172900,0,Cash loans,M,Y,N,216000.0,390447.0,19120.5,274500.0,Secondary / secondary special,House / apartment,105,3,2018-02-12 22:07:41,1964-07-16,59,Fifty
78822,0,Cash loans,F,Y,N,135000.0,225000.0,22252.5,225000.0,Secondary / secondary special,House / apartment,105,3,2018-04-03 4:57:46,1959-12-18,64,Above_Sixty
124716,0,Cash loans,F,N,Y,225000.0,1078200.0,31653.0,900000.0,Secondary / secondary special,House / apartment,3.069,3,2018-04-28 16:44:15,1971-09-11,52,Fifty
61544,0,Cash loans,M,Y,N,180000.0,781920.0,34573.5,675000.0,Secondary / secondary special,House / apartment,7.305,3,2018-07-03 21:40:24,1954-07-20,69,Above_Sixty
139992,0,Cash loans,M,Y,Y,157500.0,315000.0,20637.0,315000.0,Secondary / secondary special,House / apartment,20.713,3,2017-02-13 13:57:26,1994-07-06,29,Twenty
175556,0,Cash loans,F,N,Y,81000.0,432000.0,21010.5,432000.0,Incomplete higher,House / apartment,18.209,3,2018-10-08 16:30:58,1996-03-21,27,Twenty
87645,0,Cash loans,F,Y,N,360000.0,900000.0,26446.5,900000.0,Secondary / secondary special,House / apartment,20.713,3,2017-11-11 21:58:11,1960-04-15,63,Above_Sixty
119532,0,Cash loans,M,N,Y,225000.0,942300.0,30397.5,675000.0,Secondary / secondary special,Municipal apartment,18.029,3,2018-05-17 19:46:41,1970-02-03,53,Fifty
45636,0,Cash loans,F,Y,Y,180000.0,473760.0,53581.5,450000.0,Secondary / secondary special,House / apartment,10.556,3,2018-06-18 18:47:16,1952-06-22,71,Above_Sixty
103375,0,Cash loans,M,Y,Y,180000.0,694467.0,38776.5,643500.0,Secondary / secondary special,House / apartment,20.713,3,2017-11-07 18:16:31,1984-01-03,39,Thirty
149245,0,Cash loans,F,N,Y,90000.0,443088.0,26905.5,382500.0,Secondary / secondary special,House / apartment,18.209,3,2017-08-26 4:52:24,1978-11-10,45,Fourty
146828,0,Cash loans,F,N,Y,72000.0,269550.0,11547.0,225000.0,Secondary / secondary special,House / apartment,5.002,3,2018-12-01 4:49:17,1965-09-01,58,Fifty
75164,0,Cash loans,F,N,N,238500.0,1258650.0,53325.0,1125000.0,Secondary / secondary special,Municipal apartment,10.556,3,2017-12-24 14:04:28,1958-09-11,65,Above_Sixty
101277,1,Cash loans,M,Y,Y,270000.0,1467612.0,70735.5,1350000.0,Higher education,House / apartment,6.305,3,2017-07-06 6:19:29,1970-10-03,53,Fifty
152604,0,Cash loans,M,N,Y,135000.0,855882.0,34074.0,765000.0,Secondary / secondary special,House / apartment,3.069,3,2017-10-14 14:54:53,1990-09-27,33,Thirty
140335,0,Cash loans,F,N,Y,117000.0,641799.0,36972.0,580500.0,Lower secondary,House / apartment,20.246,3,2017-04-16 4:35:57,1976-07-03,47,Fourty
106693,0,Cash loans,F,N,Y,117000.0,781920.0,28084.5,675000.0,Secondary / secondary special,House / apartment,6.296,3,2017-04-24 18:21:29,1950-11-19,73,Above_Sixty
92634,0,Cash loans,F,N,Y,117000.0,239850.0,23850.0,225000.0,Secondary / secondary special,House / apartment,18.029,3,2017-11-22 11:59:09,1960-11-18,63,Above_Sixty
106534,0,Cash loans,M,N,Y,76500.0,454500.0,14791.5,454500.0,Secondary / secondary special,House / apartment,18.209,3,2018-10-20 13:50:23,1983-07-01,40,Thirty
179716,0,Cash loans,M,Y,Y,495000.0,651600.0,33399.0,562500.0,Secondary / secondary special,Office apartment,20.713,3,2018-03-24 2:57:49,1983-03-05,40,Thirty
48659,1,Cash loans,F,N,N,148500.0,312768.0,19989.0,270000.0,Secondary / secondary special,Municipal apartment,18.029,3,2017-08-29 4:54:43,1992-09-06,31,Thirty
147278,0,Cash loans,F,N,Y,90000.0,405000.0,24601.5,405000.0,Secondary / secondary special,House / apartment,18.209,3,2017-02-03 13:21:18,1949-06-08,74,Above_Sixty
194835,0,Cash loans,M,Y,Y,157500.0,508495.5,24462.0,454500.0,Secondary / secondary special,House / apartment,18.209,3,2018-09-05 3:12:28,1955-12-17,68,Above_Sixty
196108,0,Cash loans,M,Y,N,369000.0,454500.0,19237.5,454500.0,Higher education,House / apartment,8.068,3,2017-09-22 10:36:27,1988-07-03,35,Thirty
140211,0,Cash loans,F,N,N,112500.0,265851.0,21006.0,229500.0,Secondary / secondary special,Rented apartment,20.713,3,2018-08-21 12:21:38,1984-05-27,39,Thirty
192145,0,Cash loans,M,N,Y,220500.0,1113840.0,44172.0,900000.0,Secondary / secondary special,House / apartment,6.305,3,2017-06-08 2:06:04,1951-01-30,72,Above_Sixty
172777,0,Cash loans,F,N,Y,216000.0,973503.0,41377.5,855000.0,Secondary / secondary special,House / apartment,2.042,3,2017-10-01 23:33:01,1959-01-29,64,Above_Sixty
125190,0,Cash loans,M,N,N,126000.0,135000.0,14539.5,135000.0,Higher education,House / apartment,2.042,3,2018-10-04 16:53:12,1981-03-25,42,Fourty
152493,0,Cash loans,F,N,Y,90000.0,414792.0,18270.0,315000.0,Higher education,House / apartment,8.068,3,2017-10-26 7:24:40,1992-12-03,31,Thirty
108954,0,Cash loans,F,N,N,144000.0,469152.0,24084.0,405000.0,Lower secondary,House / apartment,3.069,3,2018-02-06 3:32:11,1962-09-13,61,Above_Sixty
182399,0,Cash loans,F,N,N,225000.0,1971072.0,62019.0,1800000.0,Higher education,With parents,3.069,3,2017-04-09 20:30:26,1983-07-07,40,Thirty
180457,0,Cash loans,F,N,Y,135000.0,247275.0,19264.5,225000.0,Secondary / secondary special,House / apartment,20.246,3,2018-01-18 7:46:09,1994-08-15,29,Twenty
